model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
11820,2.821292532,99.09766702,103.7559279,143.1789509,75.10244349,159.5502509,0.0137169,46.24640776,46.85978193,TRUE,0.5,0.352672034
11821,2.625028699,78.2587432,148.9713974,64.93905599,5.482156652,166.1282819,8.868087325,27.81131254,106.9197321,TRUE,0.5,0.297428108
11822,2.577921084,136.9782379,59.22626656,140.0491587,84.60597726,31.26922994,6.146954685,116.9805001,44.26610058,TRUE,0.5,0.686842949
11823,2.421265306,170.8814107,64.60451244,50.21308135,4.16987126,143.262088,29.61442151,142.701553,165.6829893,TRUE,0.5,0.587364862
11824,1.760413637,83.30412763,83.64981678,12.66542009,46.54368068,48.18989433,132.2764828,78.04027001,1.71774048,TRUE,0.5,0.503834872
11825,2.355105346,16.03493253,19.67042767,104.0238066,170.7303074,4.085970289,157.2140196,40.37149356,172.6989442,TRUE,0.5,0.411779406
11826,1.60864395,151.1055427,8.60865172,160.0955646,19.42106704,56.06056497,119.9518041,129.8006419,43.23984104,TRUE,0.5,0.538521453
11827,1.765146214,14.55660531,104.2007042,119.1296768,63.84856086,169.5075737,144.3021287,92.88984267,15.06516921,TRUE,0.5,0.538925941
11828,1.072048917,132.5209526,51.32823456,85.32205877,48.49588059,129.6751847,18.92980285,165.1129705,154.9662085,TRUE,0.5,0.575063538
11829,1.451558317,42.78992854,145.4082755,170.1812307,148.9882256,76.23373509,167.7669783,138.2954584,103.2517148,TRUE,0.5,0.581814713
11830,2.613048987,116.0481989,151.2716691,128.1126888,168.2847261,46.88422507,114.6561016,177.0963145,166.3176144,TRUE,0.5,0.641971098
11831,2.521333631,113.5114973,84.12765494,108.9619134,159.1322498,117.094064,70.55423373,61.80767746,162.4547647,TRUE,0.5,0.490107381
11832,2.551643831,70.60430462,124.5809454,152.7093653,165.0623058,45.13994151,173.4376762,12.4258216,147.0453293,TRUE,0.5,0.266859262
11833,2.028110453,174.0301454,116.593757,171.9476134,158.2508192,90.52975669,38.89905451,37.890722,36.74043789,TRUE,0.5,0.703269283
11834,1.107222059,154.5029602,13.43122401,39.9106425,39.08903451,125.7988349,141.0805478,40.66828283,107.0817838,TRUE,0.5,0.499441016
11835,2.974819193,102.3398142,122.4783737,127.1338551,87.74182014,54.31460314,177.4827522,49.23757042,39.37606624,TRUE,0.5,0.539049048
11836,2.564530196,103.713071,123.1365995,44.16236312,166.0506529,168.0588628,155.4630699,8.209892578,175.5988972,TRUE,0.5,0.662281572
11837,2.208224978,11.11556882,77.59673835,116.4499251,57.24297337,4.773724697,175.115006,148.5794225,65.87579846,TRUE,0.5,0.300192942
11838,2.594249437,107.668785,140.1705617,84.76399707,49.40772044,64.71235137,66.27115058,133.2651918,94.86211375,TRUE,0.5,0.682899305
11839,2.885160038,65.76797859,164.101025,171.7132498,92.78549942,75.74243551,144.5512591,105.1902025,131.803417,TRUE,0.5,0.729656908
11840,1.226342307,124.5003169,70.8554211,2.421737551,85.20053343,95.69448652,108.942155,177.1339032,94.65180156,TRUE,0.5,0.466276352
11841,1.829112755,160.2422182,26.92081654,48.24958959,171.1102409,136.2550584,42.67817649,71.59628114,39.98745007,TRUE,0.5,0.296855964
11842,2.945431971,60.71620174,134.7475622,122.862418,30.06652475,118.0045255,88.13694056,45.7583918,76.42738724,TRUE,0.5,0.265469816
11843,1.515789626,161.9309929,6.473388395,54.41653883,162.9677267,64.79953472,177.3520031,170.1129657,64.67624003,TRUE,0.5,0.585573344
11844,1.757460181,98.20778457,122.200783,124.6067045,172.8565732,111.0079776,178.5726867,100.9308704,103.3080294,TRUE,0.5,0.289339952
11845,2.891448718,20.0395839,6.152677877,68.3624068,39.32546861,146.3880797,45.99621382,49.49550645,56.17758432,TRUE,0.5,0.376703645
11846,1.080259337,10.69336019,13.7608177,16.96655721,26.88171838,100.2099757,2.318956557,154.4724063,70.55541936,TRUE,0.5,0.364461162
11847,1.823860353,2.502276171,66.40591556,121.1340084,173.124513,63.7237375,61.91202684,51.84892654,98.93030759,TRUE,0.5,0.607088984
11848,2.936397541,54.97472178,14.99175987,69.21470194,68.06709035,160.0731512,56.30625081,37.57201273,123.5997036,TRUE,0.5,0.622914418
11849,2.104907276,166.5238889,3.756834366,11.88029625,2.262104482,144.0810937,93.21720222,107.3102515,160.4620047,TRUE,0.5,0.708989214
11850,2.796232206,111.8600415,140.5865974,177.5636651,76.57810603,163.9053213,107.2592954,60.16394535,118.3137054,TRUE,0.5,0.300979776
11851,2.036583959,3.194754454,40.77875524,14.40723325,100.6782831,91.32874901,149.3867343,131.9605518,42.64548149,TRUE,0.5,0.432751952
11852,1.394269447,124.8660482,175.0416287,117.4388523,165.2514189,163.6983168,105.8071807,33.33365236,64.41746933,TRUE,0.5,0.302401256
11853,1.478434121,136.8899891,113.4757925,53.1583189,16.31060556,170.8483094,166.7986114,86.21979438,8.710375594,TRUE,0.5,0.62726358
11854,1.616004852,72.23129066,1.360286969,22.44030112,141.0903126,70.90749858,3.527859123,120.3579954,69.19212328,TRUE,0.5,0.656140452
11855,1.416650757,121.7025485,0.208130654,41.20378629,174.1123425,37.88738659,119.5373516,142.5275281,10.84691984,TRUE,0.5,0.637834195
11856,1.443961305,126.4955936,130.9908384,142.9134382,165.6400839,167.0673734,172.9948617,154.9151268,172.1475906,TRUE,0.5,0.598951715
11857,2.898957974,174.7860477,54.04125929,129.8494466,40.9993759,116.3576045,175.4851388,118.7373907,24.37864444,TRUE,0.5,0.502008882
11858,2.786180578,135.5275617,103.9139502,43.46636273,117.0864716,48.87289941,134.5911398,111.1848188,1.337921326,TRUE,0.5,0.376540939
11859,2.426075118,44.30997414,145.7834363,9.160384069,33.70084314,93.2339682,40.58868606,112.7209349,172.1208908,TRUE,0.5,0.671607956
11860,1.522642328,123.2386169,174.9078369,98.14278704,106.8438483,163.1606946,20.48795349,174.8599568,156.1318537,TRUE,0.5,0.327416866
11861,1.933987202,8.85368114,163.0932917,119.6888651,24.21255626,69.28424325,76.56006687,86.25144799,110.4301872,TRUE,0.5,0.535431954
11862,1.992425949,157.7840494,115.1270577,88.77487901,46.46067429,87.63858209,41.72122063,59.55992829,127.3283989,TRUE,0.5,0.723299242
11863,2.438066598,42.72897136,25.79881831,42.49627762,1.176604824,62.63269884,141.9193267,148.3915477,179.5428873,TRUE,0.5,0.444272107
11864,1.261801407,133.8738028,145.0474315,43.05916459,158.3870571,78.4955773,165.0517804,128.6012416,51.09746065,TRUE,0.5,0.589747368
11865,1.367655603,179.2173059,35.0259809,103.1418487,4.892069349,162.8225265,50.04549435,71.71033464,74.37609359,TRUE,0.5,0.435454581
11866,2.413731792,163.4759191,52.09968344,15.90418006,101.4125921,141.9360259,85.86806944,60.47676397,178.612922,TRUE,0.5,0.433574832
11867,2.610225318,133.9211973,174.2078718,141.3145779,100.0524006,8.819155051,146.4915201,172.9247617,95.23275991,TRUE,0.5,0.293820986
11868,1.851617834,155.2771506,96.98224369,117.1029469,29.56838027,28.33414327,179.6486505,19.16181315,23.30344727,TRUE,0.5,0.554798265
11869,1.035886299,75.68885093,108.8848892,106.5927958,84.54225972,50.97897167,43.13075803,158.1342289,78.94300389,TRUE,0.5,0.571195526
11870,1.037689526,72.94115511,167.3321961,96.95528478,122.1963688,92.62075441,44.06013665,46.88379644,162.924458,TRUE,0.5,0.278434272
11871,2.827655528,115.5187642,6.103070885,73.8480339,75.04230722,161.3228671,146.9731912,124.561994,42.85533515,TRUE,0.5,0.60453297
11872,2.7431953,150.2091837,10.98464458,143.7482743,69.06936008,112.968195,72.60864792,94.74662779,62.00171762,TRUE,0.5,0.712625586
11873,1.211957405,15.12576626,23.03514888,69.41875963,6.208548835,131.0069021,175.3865208,40.60734989,176.2616957,TRUE,0.5,0.574500014
11874,1.233762223,53.31284271,103.6365106,175.7873931,40.55926443,168.654182,37.51089954,50.502588,64.29001453,TRUE,0.5,0.415375742
11875,2.318864171,19.42865925,113.2490866,158.8599285,76.80219271,88.78057361,82.70189048,109.5312928,97.9590056,TRUE,0.5,0.627135925
11876,1.166380566,49.38918697,38.29476613,150.9994285,18.81302048,143.3821066,132.929222,112.772783,19.45811808,TRUE,0.5,0.396838485
11877,2.864597274,163.1143259,171.498089,168.9685385,33.58437583,82.36898765,113.7350285,177.78265,161.4350598,TRUE,0.5,0.713677071
11878,1.568928419,98.88633133,152.5720087,109.9238075,81.4403388,178.0086208,12.01744746,24.01857553,147.1030458,TRUE,0.5,0.641579083
11879,1.665297096,82.91031761,108.9401217,93.67541268,118.2879385,72.32775943,55.1083653,102.0954399,171.4278109,TRUE,0.5,0.67079135
11880,2.698510188,83.15949697,56.2463422,85.92951564,115.202863,87.9439395,96.33950585,172.8933205,120.4794959,TRUE,0.5,0.481919516
11881,2.361228463,39.94686693,156.2383004,15.58344084,149.8317348,31.82645513,138.4246917,161.6236025,145.5649108,TRUE,0.5,0.584347856
11882,1.882949124,21.85595817,167.4995417,115.0410528,116.9644146,3.988368146,162.3195608,93.05085555,32.12037711,TRUE,0.5,0.31379952
11883,2.980960909,49.95228417,41.68815424,148.8250793,54.77830232,43.14920994,103.4398101,139.1863649,176.0982338,TRUE,0.5,0.418031271
11884,2.281503752,60.18096661,157.5380087,54.04939086,55.46631783,75.08451796,4.343401752,101.9242869,72.2590056,TRUE,0.5,0.337373037
11885,1.676726091,19.20657213,32.49990965,112.7235899,146.9273461,52.36105902,171.55407,91.9959474,18.14272375,TRUE,0.5,0.548343804
11886,2.803551005,146.4756404,20.80426736,106.0887794,145.1729454,98.50178045,97.69981085,125.2440497,35.06007631,TRUE,0.5,0.420020948
11887,1.404670338,102.5961316,132.404495,20.05786425,89.40718595,143.176429,162.1173131,33.14014132,54.03230687,TRUE,0.5,0.361685787
11888,1.64882332,55.20415986,162.5412114,108.289851,108.8516001,71.25031549,84.18968906,13.67762981,120.5755539,TRUE,0.5,0.36215506
11889,1.759400007,147.1627841,42.05298982,142.5019294,38.47057958,63.92534037,159.7147903,33.70341028,165.2542406,TRUE,0.5,0.529245601
11890,2.762001939,46.35021804,169.996829,139.3828532,164.2622962,80.10530042,167.7590994,18.98106203,90.72717481,TRUE,0.5,0.563373525
11891,2.988081335,79.69919384,168.7488636,7.092221447,73.27113175,137.0705693,0.357493189,120.5936037,68.21367594,TRUE,0.5,0.642681673
11892,1.014941912,76.03375256,170.4469498,54.56712098,171.2742327,115.0353167,121.9571215,97.54469228,55.39759354,TRUE,0.5,0.446347897
11893,2.559820601,170.2407781,151.9044702,107.6701145,70.55884116,108.8981965,174.462913,134.3152441,124.1293859,TRUE,0.5,0.362974427
11894,2.152399248,158.4661644,22.87457425,173.7078462,1.503507547,157.7790919,55.89541452,150.098923,25.70002054,TRUE,0.5,0.366986775
11895,2.113861147,140.8057103,39.16485326,28.55502737,16.07030899,130.1406492,128.0194962,3.645346723,28.53421959,TRUE,0.5,0.643773368
11896,2.515245751,57.23145087,127.9651602,42.47090131,2.019588931,167.3894232,25.2655576,83.56432495,151.0193159,TRUE,0.5,0.42590837
11897,1.613488518,29.93487359,122.2332646,124.2967442,65.43365092,79.46725545,118.9149247,97.60495071,57.78089761,TRUE,0.5,0.640213189
11898,2.324112425,138.7034965,56.73983876,43.88709218,119.2074487,89.74340774,34.36469253,16.20884383,26.01083811,TRUE,0.5,0.570084732
11899,2.447419667,68.82756768,100.1799336,1.074067022,48.3155077,67.74934542,163.8368339,162.2990259,63.48495942,TRUE,0.5,0.514403525
11900,1.781835353,6.131458676,166.8457274,123.5472987,108.7532973,124.0116807,3.082463209,29.93397195,88.45715398,TRUE,0.5,0.633336489
11901,2.468580382,76.69941359,123.0704709,163.7853019,45.04728592,67.24558022,139.723745,110.3620968,135.2059051,TRUE,0.5,0.532255635
11902,1.727042953,58.16756208,91.25510075,154.0399681,101.7680598,70.58251397,81.21662263,11.08518174,158.2303771,TRUE,0.5,0.507802133
11903,1.245218064,176.3181412,21.0582094,176.7293901,21.50501925,108.5897127,153.3108117,73.12590846,119.6265924,TRUE,0.5,0.365145536
11904,1.917696838,124.7221957,93.01347397,28.00266443,164.4649628,159.9188833,170.825624,162.0771155,61.57751463,TRUE,0.5,0.725374044
11905,1.660227702,53.91050872,176.7422086,5.693106796,70.14750234,80.4120662,77.68463098,4.417381438,132.4766622,TRUE,0.5,0.6258413
11906,2.556123934,111.8218168,150.1487048,159.5361619,123.5782598,67.19173984,125.4208121,157.8486008,30.66431905,TRUE,0.5,0.263968846
11907,2.784915395,67.9792646,87.49665192,151.0434987,174.9345802,69.64039719,103.1548231,120.7865498,143.8348772,TRUE,0.5,0.726934988
11908,2.499819073,75.2635328,151.4407061,140.2762491,98.68312691,113.6549425,33.15491337,63.00477365,13.3418634,TRUE,0.5,0.738532728
11909,2.606776864,41.1075984,177.8337009,81.27955375,105.0529544,21.04574381,158.3964031,57.51177734,26.25128859,TRUE,0.5,0.606248373
11910,2.552104892,121.9949252,73.23172609,104.1176209,50.87472574,39.53837276,114.9901171,22.56489142,44.00187394,TRUE,0.5,0.648697387
11911,2.740508531,124.9602751,79.50279866,93.63871264,141.2475581,138.0573484,107.7294968,170.0630089,71.77830219,TRUE,0.5,0.25618837
11912,2.926121228,130.9019358,48.7598979,7.996217746,135.3508865,133.8958899,39.16002551,97.11819375,85.67955547,TRUE,0.5,0.721825364
11913,1.60726039,66.27312359,53.12749756,62.11720826,25.58730067,169.8222485,12.3085886,69.90637916,2.823688058,TRUE,0.5,0.448569339
11914,1.435149893,32.0835531,143.3524585,157.0199677,167.6378398,57.44518623,40.13249479,73.84024301,93.92597914,TRUE,0.5,0.366129951
11915,2.823711334,130.7046432,46.46377982,43.0087718,60.71507624,37.13340091,30.30077552,31.29421271,41.53437124,TRUE,0.5,0.648154844
11916,1.598605304,148.3380944,66.48573177,116.7410131,175.4126035,104.7798513,93.17060291,76.5651654,9.141649804,TRUE,0.5,0.619258792
11917,1.65028762,124.351889,179.9938286,134.5418163,47.13198917,62.21891022,34.16731191,143.8567299,93.07447651,TRUE,0.5,0.745083049
11918,2.390531428,29.98481161,150.4004447,105.3098486,76.2415133,164.0300017,22.31473974,79.0448975,94.51591325,TRUE,0.5,0.629675858
11919,2.582557012,165.4779176,167.3720901,100.9027154,136.3142752,11.86200592,141.4139038,115.8977112,6.304624242,TRUE,0.5,0.259879956
11920,2.956098651,24.74232489,178.2562616,129.8204954,153.5518537,62.08140248,169.5125913,179.6665178,13.78268266,TRUE,0.5,0.427632808
11921,2.062618091,105.3650138,171.8468174,122.0875665,72.4154369,17.17343495,37.04057262,124.9394395,149.5979548,TRUE,0.5,0.32688841
11922,1.237275868,80.12570508,172.2512237,21.04110197,85.74872072,152.4801073,57.21800294,6.841450323,89.85593093,TRUE,0.5,0.555687833
11923,2.73543564,153.7209436,85.53319033,15.15397085,156.01297,88.16742055,28.01206692,31.16236022,141.4232637,TRUE,0.5,0.309389453
11924,1.547091581,24.32290942,52.74579809,137.1619846,23.01985287,132.0540555,171.4673167,74.62059112,59.59501622,TRUE,0.5,0.375388409
11925,2.645280589,176.1894082,39.66716955,41.07036277,36.40561478,100.6515606,91.58184412,162.4174847,2.809615877,TRUE,0.5,0.412073518
11926,1.705891378,50.76858509,21.42117894,8.80962758,106.017962,130.0238392,58.18625423,164.8415009,154.4691976,TRUE,0.5,0.602649759
11927,2.77171034,175.2986555,134.1439736,141.4069802,175.5283008,10.6422976,2.067961068,60.76437807,0.650839401,TRUE,0.5,0.564299521
11928,2.519532858,74.89032257,58.98304163,179.2628855,127.2156502,19.79821181,92.53299299,90.63379155,149.6860151,TRUE,0.5,0.717648238
11929,1.7009664,147.2543367,166.321447,43.29086288,60.26041185,13.85156572,142.2364925,44.04880998,136.2166453,TRUE,0.5,0.281805949
11930,2.446265223,114.0629429,71.71949767,161.0526019,20.17478587,126.4903919,94.81266484,31.3453859,55.0104112,TRUE,0.5,0.721063125
11931,2.295932293,98.0183259,141.5306197,104.5809963,110.0201645,144.6297125,66.20265898,118.9869519,52.49318708,TRUE,0.5,0.32303491
11932,1.483720965,178.968993,58.65905031,55.84780534,61.03631644,174.0628484,26.32764393,57.00892638,13.28025367,TRUE,0.5,0.691275901
11933,1.553869152,163.213255,13.73597066,78.77609379,22.63783169,12.5409134,154.1677409,110.1112779,26.94256279,TRUE,0.5,0.697432602
11934,2.019067003,39.02682916,5.389991344,93.99785556,65.90661504,147.5563548,174.3973874,60.31082543,106.5847655,TRUE,0.5,0.61190558
11935,2.115367753,160.7774422,164.2839427,101.6426322,113.1877529,151.2526989,59.062799,113.768864,99.09003582,TRUE,0.5,0.34129232
11936,2.689981133,7.287053841,9.700131808,4.225504754,17.80426356,82.11319886,141.8203651,128.3783118,60.18741772,TRUE,0.5,0.469852727
11937,2.76527982,95.89935984,35.22166986,20.32919169,64.41942435,173.4086787,105.2780855,135.5827976,129.0995399,TRUE,0.5,0.635273895
11938,1.484595511,129.732399,174.8767215,77.30855845,134.6212811,61.56607115,101.6426803,109.7682938,74.31502574,TRUE,0.5,0.264919538
11939,2.59816772,13.4088918,36.86888481,112.0395551,118.8645179,172.9626339,110.9016273,75.31678364,93.99704464,TRUE,0.5,0.569883245
11940,1.663284732,120.7862389,120.9008091,16.50209953,124.2161436,35.79704094,136.7647067,127.031112,104.8399185,TRUE,0.5,0.706052129
11941,1.325117456,87.16908174,151.3458503,47.50306945,86.36710142,31.67270462,162.7046142,61.51357383,147.9541379,TRUE,0.5,0.328144191
11942,2.066704728,57.15166296,87.42745026,88.29526733,142.0619384,15.99808431,84.14548582,69.68782786,73.48417092,TRUE,0.5,0.362293925
11943,1.631604189,5.372279284,158.8470827,0.496541034,136.9755343,2.213907114,149.0124619,90.73991578,153.9298194,TRUE,0.5,0.438864968
11944,2.672014415,145.9609876,111.4843884,157.7252666,106.1680653,157.8114754,113.4131232,125.110125,45.94045563,TRUE,0.5,0.612977993
11945,2.943029881,162.2887777,73.32692379,10.74613194,36.95090678,86.73717589,113.5154976,33.38969486,90.98372139,TRUE,0.5,0.468371294
11946,2.817041228,132.8374575,31.94279018,85.06667205,3.80060702,50.47418569,103.9199921,52.40999275,114.349888,TRUE,0.5,0.645952933
11947,1.703672493,127.8695339,112.3587972,30.53625657,4.952483379,77.17463413,1.676853898,66.58997297,50.14178991,TRUE,0.5,0.582881512
11948,1.603778958,51.5335642,60.79765333,54.74209148,163.3062662,163.2243301,87.73172085,175.2900642,163.6182583,TRUE,0.5,0.275541335
11949,2.951537254,52.98289064,19.14677066,146.7105883,138.992204,57.28866643,5.799190637,179.6014049,9.448121535,TRUE,0.5,0.415848501
11950,2.101218838,89.63228308,68.37988846,20.40817791,101.8741021,78.16017309,132.8017124,108.8988101,108.2008803,TRUE,0.5,0.6940378
11951,1.651243387,128.1378532,123.2914909,109.9063635,46.78891062,102.9453128,163.4502067,120.5269428,133.8345832,TRUE,0.5,0.394573125
11952,1.670686846,22.04838183,110.8324083,112.514519,172.9501861,160.1514232,34.54424524,62.05801818,119.7632958,TRUE,0.5,0.685838093
11953,2.568867982,88.40796196,76.40504206,158.5615946,65.16161128,121.5079507,163.9353694,96.32614358,136.6674115,TRUE,0.5,0.608332325
11954,2.373757063,152.5329583,98.29013485,8.6878072,80.42105648,160.262607,147.7185398,54.39961745,93.1551975,TRUE,0.5,0.304028169
11955,1.715916122,114.4614658,133.9575541,122.243508,119.4681374,97.89933828,6.226642784,38.65055965,135.3738703,TRUE,0.5,0.599819302
11956,2.144441092,173.3474886,27.21131114,123.8360759,174.0438196,6.177951873,79.71304147,65.82540761,73.18784637,TRUE,0.5,0.399866508
11957,1.244127845,39.65660428,159.3099979,22.11510376,5.367502205,43.28760508,29.88228664,159.8702638,107.0300138,TRUE,0.5,0.514228949
11958,2.669296912,41.7853503,139.6746064,153.8698979,178.2287777,96.09114377,5.976962382,26.714522,163.0360859,TRUE,0.5,0.730507182
11959,1.48298674,80.93237248,55.32105959,7.331382743,134.4796912,4.682407254,37.994816,1.932547392,17.34719342,TRUE,0.5,0.739920876
